"TimePeriod","CampaignId","CampaignName","DeviceType","Network","Impressions","Clicks","Spend","Ctr","AverageCpc","QualityScore","AdDistribution","AverageCpm"
"2020-01-20","353847373","Main Shopping - Important Items","Computer","Syndicated search partners","1476","5","2.80","0.34%","0.56","--","Search","1.90"
"2020-01-20","353847373","Main Shopping - Important Items","Computer","AOL search","161","2","1.71","1.24%","0.86","--","Search","10.62"
"2020-01-20","353847373","Main Shopping - Important Items","Computer","Audience","5480","57","29.92","1.04%","0.52","--","Audience","5.46"
"2020-01-20","353847373","Main Shopping - Important Items","Smartphone","Bing and Yahoo! search","3794","26","7.03","0.69%","0.27","--","Search","1.85"
"2020-01-20","353847373","Main Shopping - Important Items","Smartphone","Syndicated search partners","14826","63","5.46","0.42%","0.09","--","Search","0.37"
"2020-01-20","353847373","Main Shopping - Important Items","Smartphone","Audience","609","11","1.91","1.81%","0.17","--","Audience","3.14"
"2020-01-20","353847373","Main Shopping - Important Items","Tablet","Bing and Yahoo! search","535","7","2.79","1.31%","0.40","--","Search","5.21"
"2020-01-20","353847373","Main Shopping - Important Items","Tablet","Syndicated search partners","618","4","0.31","0.65%","0.08","--","Search","0.50"
"2020-01-20","353847373","Main Shopping - Important Items","Tablet","AOL search","1","0","0.00","0.00%","0.00","--","Search","0.00"
"2020-01-20","353847373","Main Shopping - Important Items","Tablet","Audience","27","0","0.00","0.00%","0.00","--","Audience","0.00"
"2020-01-21","353847373","Main Shopping - Important Items","Computer","Bing and Yahoo! search","34854","418","231.48","1.20%","0.55","--","Search","6.64"
"2020-01-21","353847373","Main Shopping - Important Items","Computer","Syndicated search partners","1254","12","4.71","0.96%","0.39","--","Search","3.76"
"2020-01-21","353847373","Main Shopping - Important Items","Computer","AOL search","160","4","2.38","2.50%","0.60","--","Search","14.88"
"2020-01-21","353847373","Main Shopping - Important Items","Computer","Audience","5023","50","26.50","1.00%","0.53","--","Audience","5.28"
"2020-01-21","353847373","Main Shopping - Important Items","Smartphone","Bing and Yahoo! search","2798","25","6.27","0.89%","0.25","--","Search","2.24"
"2020-01-21","353847373","Main Shopping - Important Items","Smartphone","Syndicated search partners","11649","44","3.83","0.38%","0.09","--","Search","0.33"
"2020-01-21","353847373","Main Shopping - Important Items","Smartphone","Audience","514","4","0.86","0.78%","0.22","--","Audience","1.67"
"2020-01-21","353847373","Main Shopping - Important Items","Tablet","Bing and Yahoo! search","256","2","0.48","0.78%","0.24","--","Search","1.88"
"2020-01-21","353847373","Main Shopping - Important Items","Tablet","Syndicated search partners","368","2","0.26","0.54%","0.13","--","Search","0.71"
"2020-01-21","353847373","Main Shopping - Important Items","Tablet","Audience","12","0","0.00","0.00%","0.00","--","Audience","0.00"
"2020-01-22","353847373","Main Shopping - Important Items","Computer","Bing and Yahoo! search","14027","155","86.19","1.11%","0.56","--","Search","6.14"
"2020-01-22","353847373","Main Shopping - Important Items","Computer","Syndicated search partners","503","1","0.13","0.20%","0.13","--","Search","0.26"
"2020-01-22","353847373","Main Shopping - Important Items","Computer","AOL search","62","2","0.85","3.23%","0.43","--","Search","13.71"
"2020-01-22","353847373","Main Shopping - Important Items","Computer","Audience","2083","20","10.29","0.96%","0.51","--","Audience","4.94"
"2020-01-22","353847373","Main Shopping - Important Items","Smartphone","Bing and Yahoo! search","614","6","1.12","0.98%","0.19","--","Search","1.82"
"2020-01-22","353847373","Main Shopping - Important Items","Smartphone","Syndicated search partners","3870","17","1.46","0.44%","0.09","--","Search","0.38"
"2020-01-22","353847373","Main Shopping - Important Items","Smartphone","Audience","207","4","0.78","1.93%","0.20","--","Audience","3.77"
"2020-01-22","353847373","Main Shopping - Important Items","Tablet","Bing and Yahoo! search","89","2","0.46","2.25%","0.23","--","Search","5.17"
"2020-01-22","353847373","Main Shopping - Important Items","Tablet","Syndicated search partners","115","0","0.00","0.00%","0.00","--","Search","0.00"
"2020-01-22","353847373","Main Shopping - Important Items","Tablet","Audience","5","0","0.00","0.00%","0.00","--","Audience","0.00"
"2020-01-24","353847373","Main Shopping - Important Items","Computer","Bing and Yahoo! search","488","4","1.20","0.82%","0.30","--","Search","2.46"
"2020-01-24","353847373","Main Shopping - Important Items","Computer","Audience","3","0","0.00","0.00%","0.00","--","Audience","0.00"
"2020-01-24","353847373","Main Shopping - Important Items","Tablet","Bing and Yahoo! search","17","0","0.00","0.00%","0.00","--","Search","0.00"
"2020-01-24","392033220","Motherboards | Search","Computer","Bing and Yahoo! search","145","5","3.43","3.45%","0.69","--","Search","23.66"
"2020-01-24","392033220","Motherboards | Search","Computer","AOL search","1","0","0.00","0.00%","0.00","--","Search","0.00"
"2020-01-24","392033220","Motherboards | Search","Smartphone","Bing and Yahoo! search","3","1","0.69","33.33%","0.69","--","Search","230.00"
"2020-01-24","392033220","Motherboards | Search","Tablet","Bing and Yahoo! search","4","0","0.00","0.00%","0.00","--","Search","0.00"
"2020-01-25","353847373","Main Shopping - Important Items","Computer","Bing and Yahoo! search","1329","16","2.21","1.20%","0.14","--","Search","1.66"
"2020-01-25","353847373","Main Shopping - Important Items","Computer","Syndicated search partners","112","3","0.61","2.68%","0.20","--","Search","5.45"
"2020-01-25","353847373","Main Shopping - Important Items","Computer","AOL search","13","0","0.00","0.00%","0.00","--","Search","0.00"
"2020-01-25","353847373","Main Shopping - Important Items","Computer","Audience","53","0","0.00","0.00%","0.00","--","Audience","0.00"
"2020-01-25","353847373","Main Shopping - Important Items","Smartphone","Bing and Yahoo! search","81","2","0.19","2.47%","0.10","--","Search","2.35"
"2020-01-25","353847373","Main Shopping - Important Items","Smartphone","Syndicated search partners","3602","6","0.24","0.17%","0.04","--","Search","0.07"
"2020-01-25","353847373","Main Shopping - Important Items","Smartphone","Audience","11","0","0.00","0.00%","0.00","--","Audience","0.00"
"2020-01-25","353847373","Main Shopping - Important Items","Tablet","Bing and Yahoo! search","75","1","0.12","1.33%","0.12","--","Search","1.60"
"2020-01-25","353847373","Main Shopping - Important Items","Tablet","Syndicated search partners","210","0","0.00","0.00%","0.00","--","Search","0.00"
"2020-01-25","392033220","Motherboards | Search","Computer","Bing and Yahoo! search","15","0","0.00","0.00%","0.00","--","Search","0.00"
"2020-01-25","392033220","Motherboards | Search","Smartphone","Bing and Yahoo! search","1","0","0.00","0.00%","0.00","--","Search","0.00"
"2020-01-25","392033220","Motherboards | Search","Tablet","Bing and Yahoo! search","1","0","0.00","0.00%","0.00","--","Search","0.00"
"2020-01-26","353847373","Main Shopping - Important Items","Computer","Bing and Yahoo! search","1262","19","3.07","1.51%","0.16","--","Search","2.43"
"2020-01-26","353847373","Main Shopping - Important Items","Computer","Syndicated search partners","95","0","0.00","0.00%","0.00","--","Search","0.00"
"2020-01-26","353847373","Main Shopping - Important Items","Computer","AOL search","14","0","0.00","0.00%","0.00","--","Search","0.00"
"2020-01-26","353847373","Main Shopping - Important Items","Computer","Audience","52","3","0.41","5.77%","0.14","--","Audience","7.88"
"2020-01-26","353847373","Main Shopping - Important Items","Smartphone","Bing and Yahoo! search","93","4","0.26","4.30%","0.07","--","Search","2.80"
"2020-01-26","353847373","Main Shopping - Important Items","Smartphone","Syndicated search partners","3085","6","0.18","0.19%","0.03","--","Search","0.06"
"2020-01-26","353847373","Main Shopping - Important Items","Smartphone","Audience","12","0","0.00","0.00%","0.00","--","Audience","0.00"
"2020-01-26","353847373","Main Shopping - Important Items","Tablet","Bing and Yahoo! search","75","0","0.00","0.00%","0.00","--","Search","0.00"
"2020-01-26","353847373","Main Shopping - Important Items","Tablet","Syndicated search partners","174","1","0.05","0.57%","0.05","--","Search","0.29"
"2020-01-26","353847373","Main Shopping - Important Items","Tablet","Audience","2","0","0.00","0.00%","0.00","--","Audience","0.00"
"2020-01-26","392033220","Motherboards | Search","Computer","Bing and Yahoo! search","6","0","0.00","0.00%","0.00","--","Search","0.00"
"2020-01-27","353847373","Main Shopping - Important Items","Computer","Bing and Yahoo! search","11080","222","118.76","2.00%","0.53","--","Search","10.72"
"2020-01-27","353847373","Main Shopping - Important Items","Computer","Syndicated search partners","415","13","6.85","3.13%","0.53","--","Search","16.51"
"2020-01-27","353847373","Main Shopping - Important Items","Computer","AOL search","125","4","2.89","3.20%","0.72","--","Search","23.12"
"2020-01-27","353847373","Main Shopping - Important Items","Computer","Audience","1453","13","6.11","0.89%","0.47","--","Audience","4.21"
"2020-01-27","353847373","Main Shopping - Important Items","Smartphone","Bing and Yahoo! search","209","3","0.58","1.44%","0.19","--","Search","2.78"
"2020-01-27","353847373","Main Shopping - Important Items","Smartphone","Syndicated search partners","4631","15","1.67","0.32%","0.11","--","Search","0.36"
"2020-01-27","353847373","Main Shopping - Important Items","Smartphone","Audience","116","0","0.00","0.00%","0.00","--","Audience","0.00"
"2020-01-27","353847373","Main Shopping - Important Items","Tablet","Bing and Yahoo! search","140","0","0.00","0.00%","0.00","--","Search","0.00"
"2020-01-27","353847373","Main Shopping - Important Items","Tablet","Syndicated search partners","204","0","0.00","0.00%","0.00","--","Search","0.00"
"2020-01-27","353847373","Main Shopping - Important Items","Tablet","AOL search","3","0","0.00","0.00%","0.00","--","Search","0.00"
"2020-01-27","353847373","Main Shopping - Important Items","Tablet","Audience","7","0","0.00","0.00%","0.00","--","Audience","0.00"
"2020-01-27","392033220","Motherboards | Search","Computer","Bing and Yahoo! search","247","7","6.74","2.83%","0.96","--","Search","27.29"
"2020-01-27","392033220","Motherboards | Search","Computer","AOL search","1","0","0.00","0.00%","0.00","--","Search","0.00"
"2020-01-27","392033220","Motherboards | Search","Computer","Audience","3","0","0.00","0.00%","0.00","--","Audience","0.00"
"2020-01-27","392033220","Motherboards | Search","Smartphone","Audience","11","0","0.00","0.00%","0.00","--","Audience","0.00"
"2020-01-27","392033220","Motherboards | Search","Tablet","Bing and Yahoo! search","5","0","0.00","0.00%","0.00","--","Search","0.00"
"2020-01-27","392033220","Motherboards | Search","Tablet","Audience","1","0","0.00","0.00%","0.00","--","Audience","0.00"
"2020-01-28","353847373","Main Shopping - Important Items","Computer","Bing and Yahoo! search","11417","223","115.79","1.95%","0.52","--","Search","10.14"
"2020-01-28","353847373","Main Shopping - Important Items","Computer","Syndicated search partners","432","6","2.21","1.39%","0.37","--","Search","5.12"
"2020-01-28","353847373","Main Shopping - Important Items","Computer","AOL search","89","2","0.42","2.25%","0.21","--","Search","4.72"
"2020-01-28","353847373","Main Shopping - Important Items","Computer","Audience","1626","11","5.80","0.68%","0.53","--","Audience","3.57"
"2020-01-28","353847373","Main Shopping - Important Items","Smartphone","Bing and Yahoo! search","227","10","3.21","4.41%","0.32","--","Search","14.14"
"2020-01-28","353847373","Main Shopping - Important Items","Smartphone","Syndicated search partners","4612","23","1.79","0.50%","0.08","--","Search","0.39"
"2020-01-28","353847373","Main Shopping - Important Items","Smartphone","Audience","163","1","0.30","0.61%","0.30","--","Audience","1.84"
"2020-01-28","353847373","Main Shopping - Important Items","Tablet","Bing and Yahoo! search","120","1","0.14","0.83%","0.14","--","Search","1.17"
"2020-01-28","353847373","Main Shopping - Important Items","Tablet","Syndicated search partners","224","0","0.00","0.00%","0.00","--","Search","0.00"
"2020-01-28","353847373","Main Shopping - Important Items","Tablet","Audience","3","0","0.00","0.00%","0.00","--","Audience","0.00"
"2020-01-28","392033220","Motherboards | Search","Computer","Bing and Yahoo! search","302","8","6.85","2.65%","0.86","--","Search","22.68"
"2020-01-28","392033220","Motherboards | Search","Computer","AOL search","0","0","0.00","","0.00","--","Search","0.00"
"2020-01-28","392033220","Motherboards | Search","Computer","Audience","1","0","0.00","0.00%","0.00","--","Audience","0.00"
"2020-01-28","392033220","Motherboards | Search","Smartphone","Bing and Yahoo! search","3","0","0.00","0.00%","0.00","--","Search","0.00"
"2020-01-28","392033220","Motherboards | Search","Tablet","Bing and Yahoo! search","4","0","0.00","0.00%","0.00","--","Search","0.00"
"2020-01-29","353847373","Main Shopping - Important Items","Computer","Bing and Yahoo! search","11503","225","129.80","1.96%","0.58","--","Search","11.28"
"2020-01-29","353847373","Main Shopping - Important Items","Computer","Syndicated search partners","371","4","1.71","1.08%","0.43","--","Search","4.61"
"2020-01-29","353847373","Main Shopping - Important Items","Computer","AOL search","116","3","2.13","2.59%","0.71","--","Search","18.36"
"2020-01-29","353847373","Main Shopping - Important Items","Computer","Audience","2206","17","8.28","0.77%","0.49","--","Audience","3.75"
"2020-01-29","353847373","Main Shopping - Important Items","Smartphone","Bing and Yahoo! search","303","8","1.56","2.64%","0.20","--","Search","5.15"
"2020-01-29","353847373","Main Shopping - Important Items","Smartphone","Syndicated search partners","4829","11","1.02","0.23%","0.09","--","Search","0.21"
